"owner_id","owner_tag","location_count","classified_location_count","solver_size","solve_mode","exact_status","runtime_status","runtime_gate_possible","runtime_gate_passed","runtime_strategy","runtime_strategy_name","runtime_approx_reason","runtime_approx_reason_name","candidate_attempt_count","candidate_count","candidate_gate_count","nobles_raw_deviation","nobles_approx_deviation","clergy_raw_deviation","clergy_approx_deviation","burghers_raw_deviation","burghers_approx_deviation","lower_raw_deviation","lower_approx_deviation","factor_nobles","factor_clergy","factor_burghers","factor_lower","selected_average_improvement_ratio","selected_average_absolute_improvement","total_residual","raw_total_residual"
"981","ITU","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00959","0.00959","-0.00446","-0.00446","0.00000","0.00000","-0.00515","-0.00515","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"982","JHT","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.01471","0.01471","-0.00525","-0.00525","0.00000","0.00000","-0.00946","-0.00946","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"983","LAL","3","2","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","1","0","0.12249","0.12249","-0.05001","-0.05001","0.00054","0.00054","-0.07302","-0.07302","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"985","LLU","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"986","MAH","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.03365","0.03365","-0.01735","-0.01735","0.00162","0.00162","-0.01793","-0.01793","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"987","MIC","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"988","MRE","3","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"989","MUH","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"991","NAL","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"992","NEM","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"993","NRO","2","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"994","SHI","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00177","0.00177","-0.00130","-0.00130","0.00000","0.00000","-0.00048","-0.00048","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"995","SIR","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00935","0.00935","-0.00437","-0.00437","0.00000","0.00000","-0.00497","-0.00497","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"996","SMN","2","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.07069","0.07069","-0.02245","-0.02245","0.00000","0.00000","-0.04824","-0.04824","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"997","SNC","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"998","SUI","2","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.03006","0.03006","-0.01812","-0.01812","0.00000","0.00000","-0.01192","-0.01192","1.00000","1.00000","1.00000","1.00000","","","","0.00002"
"999","TAS","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1000","TOD","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.03289","0.03289","-0.01308","-0.01308","0.00000","0.00000","-0.01980","-0.01980","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1001","TOX","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1002","USS","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.01688","0.01688","-0.00639","-0.00639","0.00000","0.00000","-0.01048","-0.01048","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1003","WEJ","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1004","WEK","1","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1006","WUY","2","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.51881","0.51881","-0.17831","-0.17831","-0.00394","-0.00394","-0.33655","-0.33655","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1007","YRN","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00121","0.00121","-0.00057","-0.00057","0.00000","0.00000","-0.00063","-0.00063","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1008","YIM","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.00595","0.00595","-0.00126","-0.00126","0.00009","0.00009","-0.00480","-0.00480","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"1009","YOO","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00220","0.00220","-0.00089","-0.00089","0.00000","0.00000","-0.00131","-0.00131","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1018","OGE","19","8","3","3","-2","-8","1","0","0","raw_fallback","4","no_valid_candidate","11","0","0","0.09274","0.09274","-0.04812","-0.04812","0.00204","0.00204","-0.04667","-0.04667","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1019","BAT","18","12","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.06284","0.06284","-0.03323","-0.03323","0.00000","0.00000","-0.02965","-0.02965","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"1020","CRS","37","9","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.02619","0.02619","0.04656","0.04656","0.00000","0.00000","-0.07276","-0.07276","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1021","KHD","16","6","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.11133","-0.11133","0.07118","0.07118","0.00000","0.00000","0.04018","0.04018","1.00000","1.00000","1.00000","1.00000","","","","0.00003"
"1022","TRH","6","6","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00868","0.00868","-0.03523","-0.03523","0.00000","0.00000","0.02654","0.02654","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1024","BGT","17","5","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","2","0","-0.00060","-0.00060","0.00874","0.00874","0.00006","0.00006","-0.00823","-0.00823","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1025","HCN","21","18","3","3","-2","-1","1","1","2","improvement_l2","0","none","11","3","2","0.65601","0.48791","-0.17271","-0.15406","0.00364","-0.00006","-0.48698","-0.33305","0.00000","0.00000","0.78232","14.43744","0.41477","0.08597","-0.00003","-0.00004"
"1026","OTC","23","13","3","3","-2","-8","1","0","0","raw_fallback","4","no_valid_candidate","11","0","0","0.06967","0.06967","0.35105","0.35105","-0.00309","-0.00309","-0.41758","-0.41758","1.00000","1.00000","1.00000","1.00000","","","","0.00005"
"1027","QAS","19","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1028","BKH","18","7","3","3","-1","1","1","1","2","improvement_l2","0","none","7","6","1","-0.70198","-0.27529","0.03410","-0.00761","0.37317","-0.00087","0.29465","0.28379","1.96652","0.00000","0.30869","2.60433","0.60490","0.20909","-0.00006","-0.00006"
"1029","DGH","20","13","3","3","-2","1","1","1","2","improvement_l2","0","none","11","3","1","0.15330","0.04175","0.29454","0.11704","0.02511","0.00090","-0.47307","-0.15876","0.00000","0.00000","0.87566","48.82387","0.74395","0.15707","-0.00002","-0.00012"
"1030","KRG","5","5","3","3","-2","1","1","1","2","improvement_l2","0","none","11","1","1","0.00472","0.00002","0.07793","0.06818","0.04683","-0.02246","-0.12951","-0.04565","1.41277","0.00000","0.00000","9.00137","0.57333","0.03067","-0.00002","-0.00003"
"1031","SRL","4","4","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.01246","-0.01246","-0.04322","-0.04322","0.00000","0.00000","0.05568","0.05568","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1068","CHK","23","21","3","3","-2","1","1","1","2","improvement_l2","0","none","11","7","1","-0.74624","-0.43839","0.60961","0.46736","-0.01697","-0.00024","0.15347","-0.02859","4.28675","0.00000","1.11723","0.88498","0.61125","0.14790","-0.00006","-0.00013"
"1091","KKA","11","10","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","2","0","-0.21433","-0.21433","0.18548","0.18548","0.09748","0.09748","-0.06863","-0.06863","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1092","ONY","6","6","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.18258","0.18258","0.04921","0.04921","0.00000","0.00000","-0.23178","-0.23178","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"1093","ONO","3","3","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00467","0.00467","0.04715","0.04715","0.00000","0.00000","-0.05180","-0.05180","1.00000","1.00000","1.00000","1.00000","","","","0.00002"
"1094","GYO","3","3","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.02831","0.02831","0.03324","0.03324","0.00000","0.00000","-0.06156","-0.06156","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1095","ONN","4","3","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.08850","0.08850","0.07155","0.07155","0.00000","0.00000","-0.16006","-0.16006","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1134","BQA","13","12","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","3","0","0.11491","0.11491","0.12747","0.12747","0.00320","0.00320","-0.24568","-0.24568","1.00000","1.00000","1.00000","1.00000","","","","-0.00010"
"1135","BKZ","4","3","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","7","0","0","0.11996","0.11996","-0.05402","-0.05402","-0.00370","-0.00370","-0.06227","-0.06227","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1136","FZA","13","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1137","MAM","143","53","3","3","-2","1","1","1","2","improvement_l2","0","none","11","5","1","0.48668","0.03647","0.83100","0.67688","4.85662","4.58740","-6.17547","-5.30107","1.35432","0.00000","0.99050","2.70072","0.32676","0.43689","-0.00008","-0.00117"
"1138","SKN","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.06349","0.06349","0.00273","0.00273","0.00000","0.00000","-0.06623","-0.06623","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1139","TRP","4","4","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","7","0","0","0.75339","0.75339","-0.26453","-0.26453","-0.11088","-0.11088","-0.37806","-0.37806","1.00000","1.00000","1.00000","1.00000","","","","-0.00008"
"1140","BRI","27","27","3","3","-2","1","1","1","2","improvement_l2","0","none","11","8","1","-1.47280","-0.18682","-0.07124","0.00079","0.31673","-0.00402","1.22694","0.19135","15.31903","54.94533","0.96914","0.00000","0.92460","0.67618","-0.00006","-0.00037"
"1141","FRA","163","80","3","3","-2","1","1","1","2","improvement_l2","0","none","11","3","1","-16.40482","-5.25521","1.66075","1.12205","8.89400","4.01851","5.84878","0.11363","11.69778","0.00000","0.00000","0.44977","0.63318","5.57473","-0.00054","-0.00129"
"1142","BUR","14","14","3","3","-2","1","1","1","2","improvement_l2","0","none","11","8","2","2.77861","2.59910","-0.66864","0.09960","0.82965","0.06943","-2.93989","-2.76806","0.00000","1.74533","0.55766","1.99817","0.47261","0.42015","-0.00007","-0.00027"
"1143","FCB","11","11","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","6","0","1.13725","1.13725","-0.00179","-0.00179","0.03602","0.03602","-1.17159","-1.17159","1.00000","1.00000","1.00000","1.00000","","","","-0.00011"
"1144","AQN","20","19","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","5","0","-0.99957","-0.99957","0.36101","0.36101","0.93978","0.93978","-0.30144","-0.30144","1.00000","1.00000","1.00000","1.00000","","","","-0.00022"
"1145","ALE","2","2","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","1","0","0.26228","0.26228","-0.08291","-0.08291","0.01927","0.01927","-0.19867","-0.19867","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1146","AUX","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.03134","-0.03134","0.09574","0.09574","0.00000","0.00000","-0.06441","-0.06441","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1147","SAN","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.10877","0.10877","-0.02729","-0.02729","0.00583","0.00583","-0.08732","-0.08732","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"1148","AMG","5","5","3","3","-1","1","1","1","2","improvement_l2","0","none","7","5","1","0.37153","0.35032","-0.26541","-0.23769","0.09613","0.00122","-0.20233","-0.11382","0.00000","0.00000","0.86221","1.72346","0.39656","0.05808","-0.00004","-0.00008"
"1149","AUV","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.07087","0.07087","-0.01653","-0.01653","0.00563","0.00563","-0.05997","-0.05997","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"1150","BOU","8","8","3","3","-2","1","1","1","2","improvement_l2","0","none","11","2","2","0.47980","0.38048","-0.09202","0.01118","0.20549","-0.03220","-0.59334","-0.35945","0.00000","0.00000","0.29266","8.18934","0.58080","0.14684","-0.00004","-0.00007"
"1152","DAU","12","12","3","3","-2","1","1","1","2","improvement_l2","0","none","11","7","2","-0.20762","-0.06661","0.45039","0.44807","0.13388","-0.03097","-0.37676","-0.35047","1.48100","0.00000","0.45251","14.35748","0.38069","0.06813","-0.00004","-0.00011"
"1153","EVR","4","4","3","3","-1","1","1","1","2","improvement_l2","0","none","7","5","1","0.21669","0.17002","-0.06524","-0.05810","0.01520","0.00967","-0.16667","-0.12156","0.79503","0.00000","0.00000","3.03922","0.24029","0.02611","-0.00003","-0.00002"
"1154","FOI","2","2","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.05443","0.05443","0.04500","0.04500","0.00000","0.00000","-0.09946","-0.09946","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1156","NEV","6","6","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","1","0","0.66875","0.66875","-0.18901","-0.18901","0.03711","0.03711","-0.51694","-0.51694","1.00000","1.00000","1.00000","1.00000","","","","-0.00009"
"1157","NRB","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.19389","0.19389","0.04480","0.04480","0.06818","0.06818","-0.30693","-0.30693","1.00000","1.00000","1.00000","1.00000","","","","-0.00006"
"1158","NRM","21","21","3","3","-2","1","1","1","2","improvement_l2","0","none","11","8","1","0.51680","0.47966","0.04522","0.00252","0.09871","0.00774","-0.66107","-0.48994","0.00000","0.60702","1.20590","4.69786","0.54928","0.08548","-0.00006","-0.00034"
"1162","PRO","19","18","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","6","0","0.64714","0.64714","0.45132","0.45132","1.15259","1.15259","-2.25136","-2.25136","1.00000","1.00000","1.00000","1.00000","","","","-0.00031"
"1163","ORA","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.11560","0.11560","-0.03163","-0.03163","0.01095","0.01095","-0.09494","-0.09494","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"1166","LOR","11","10","3","3","-2","1","1","1","2","improvement_l2","0","none","11","3","2","0.61407","0.47018","-0.15358","-0.09460","0.09932","0.02588","-0.55991","-0.40111","0.00000","22.91714","0.73832","0.00000","0.40997","0.10869","-0.00006","-0.00010"
"1167","BAR","8","8","3","3","-2","1","1","1","2","improvement_l2","0","none","11","2","1","0.41615","0.37972","-0.16741","-0.14523","0.04267","-0.00239","-0.29146","-0.23205","0.00000","0.00000","0.36494","12.46874","0.34196","0.03956","-0.00003","-0.00005"
"1168","DRE","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.02768","0.02768","-0.00646","-0.00646","0.00000","0.00000","-0.02122","-0.02122","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
